-5900.619651090525,-1385.6772844471745,-4743.647401035201,-5089.2257776448805,-4324.811900617074,-1506.5449059906312,1880.5883408767286,470.472447641811,878.7578701498136,309.8470514926972,-1375.7846247725638,929.120060402158,1801.4744930674306,2270.87358185121,2000.6729030559104,-1410.0983714806114,629.938985132079,-19.90534847049077,-1578.3853740064342,-2158.461149142624,2135.4311060086256,-136.4702360909441,-869.6451144465341,1108.5444949003145,-282.3973136447881,1169.6780624427086,37.93241386053356,-481.6517796452049,921.7220284049502,278.15397472661306,1436.2231071619722,-65.2175246553392,-179.58281997289967,-933.7489856958146,-268.06561526814494,772.2897403933398,1086.351640071974,626.6881120935084,442.1312037414495,746.6524485165928,18
6322.217736462754,-6653.028981675714,-1472.0291021980286,689.2785899134082,751.5992889883138,2654.0973960508554,232.64583575073905,1292.2933268501001,-687.6857282030049,-2076.90613788096,-577.8051299729437,-2438.546211072035,-317.1468596067456,-812.8414946091441,-1176.2881252379002,1131.0789893137883,1469.5096338287888,-2.755200405961361,661.7963068829505,2441.9107567967553,-369.37246063249313,611.0472355627343,768.0749562455026,-142.46469346054528,-457.8270813779168,-853.6580376511079,605.7045329222951,609.3784793433205,1299.1427308279806,-2385.481223692465,-455.83567607020507,-738.328103713188,-210.2152723771452,-176.9666691013245,142.7292973017591,-66.60543842793798,722.3806029229451,-478.64907203596096,389.87247045551317,96.38516677932134,5
-12808.24001865219,-4022.2702338625218,-2154.9355032624685,-4454.926598398219,-742.5858918573989,2260.9475007130677,-266.1287686937337,1555.539027364385,-2633.913379338015,1384.3489415205902,2033.9552752299937,-1336.8381903327672,1.5626434466468524,-1836.74356976035,394.1703996081734,-1376.5784567946114,-1269.8727233438017,-339.15002874329264,-903.0507414372066,97.68757757368095,-1853.282589827436,-2048.6309639560927,-1369.9117227705465,1143.7922247833212,-916.0394650864048,-1008.413814800969,-71.72203242566549,-1035.6338405845818,-535.0797451957208,912.4298010992198,214.96711828124234,-224.09194935002478,188.01187443938898,2357.057488880242,442.67986437389624,-1025.8337116525627,1803.4068463361657,615.9545502855134,2286.0331166666433,-419.1971793579931,23
2435.9874267396603,-3602.2606743471038,2746.5740618818263,6486.267343567647,2783.2497460752584,-4655.631723177177,1218.2768598262721,-589.0129029853465,246.04512177805205,376.3243620397159,-713.2994531468877,1542.8376788260443,1072.4374481153952,747.6301207406786,-1553.5519883800862,855.4136987530012,1830.0144681542968,2781.786194382244,186.18743291513567,1084.5368077563155,-717.0442351589056,789.6170854566737,-903.8918266294557,-670.2731513331315,1292.520349474647,2934.298825236338,1236.657520228791,-1497.2786287489896,70.26170894848073,938.9005194103951,605.4603669710061,-877.0560299469764,-962.6256395673386,1002.2997813450945,-1433.5638661989135,-307.49356382381245,714.5791235642688,-372.68050123099624,-826.0637004964757,1859.05119412178,8
-4908.944188044387,609.9780628400362,2179.7408173767844,-2880.397231262264,2621.7638948706094,4708.39608375602,3632.9491212299786,-1226.8498498173722,-2215.87095636959,-841.2960486997644,-2505.325087485349,826.0637575768592,-1958.904960396502,-1308.1515416845718,-338.56005044471664,-2788.878312013284,-2929.946440024511,-1023.5617447300066,1699.9405878745724,-229.16760146105614,-1399.3372928006718,-112.6729199814712,910.793478623612,339.5304331123544,1509.8363051054632,1083.8256778272723,63.69192237329963,766.9564835253143,-164.57463959548403,1278.9096002291233,454.3359990738222,190.62642621658858,2362.704194896112,-691.0391035098157,-171.94218760738045,363.0869679516581,699.7809600506378,-769.3916413723385,208.8182470438602,-285.2149337155903,14
5679.457720903589,2165.9391091210905,9609.468368038515,-2816.2115414630293,1131.2934274617287,4421.311282848644,-3108.835447897163,4666.947214267919,2656.3656534008337,-1830.7291901154083,-2908.233410737134,-1533.4749660052526,914.6297201629849,-674.8884878631171,-328.36965921805876,148.56151826895666,1030.4778273161094,615.3550896867869,-3107.198485275934,-1389.2645997742447,-2851.5611127223233,607.8968973021398,1474.8095337598697,662.93066748306,-1335.2028184236956,2250.5838116072023,479.91858696282236,-29.459759299779968,-2853.360214100523,1862.7782053750482,1465.3084826603763,-938.5126247520527,980.7535053533903,1380.6872933085497,514.2425099419056,-1110.5773752360017,-912.5249542604091,-562.6000440438266,-2286.0650697582423,-1279.8368116501013,31
-9046.234295180286,-8.082444068798207,-562.3421437821122,996.2741762825267,-7282.960466606083,-1334.6565724360185,74.69445758007474,573.9666748967203,-886.9179137157228,4471.698827376271,-552.0369590100204,3893.613863344083,1028.0397934506523,3175.799432757867,-2619.665158678073,-500.88613005629867,-1724.3857623217918,535.2393783777648,272.44234229844443,1564.6189378823576,-538.6789691792942,-74.19086717508446,1287.2044647484397,302.205964373194,196.00856660369493,-1021.5384226132306,2721.3256234095684,-17.33620957745749,-300.28545097146934,2353.342728254426,487.27873439459154,731.1650086049451,-1126.7800250917785,-507.8668542420619,1063.1701074227449,344.6250435043666,-763.6411116467617,377.5244917525778,-643.8567656223447,-482.61257715685963,30
8511.060742556128,2682.781185278054,2286.523390358296,5632.385038314556,87.63940730888837,3213.252236969836,4596.820031408551,2775.458044471921,612.7159473743602,869.2683455252327,-308.5878672086483,-3626.0148967874634,101.18468143592816,-350.5099404291826,636.5410856054965,549.2743425153192,-490.6636673692899,248.28761393172255,2617.340321910044,1758.0192907030737,-324.5462144863855,-769.8106384231596,3258.7311420065016,-997.4577357675113,1435.2322253447928,1749.4287811282086,1846.579802409814,1029.3436851976774,-183.76407393902358,16.699144140068448,1336.4735579928804,-43.01708862707963,179.39927548471616,276.5760304084861,-94.49716540877478,1654.1455877020305,1111.335156989134,-1624.6643464062145,1147.382596721966,-412.58266887481614,24
3558.9452694240144,4486.61806269117,-9560.946941883474,375.0451208616767,2882.85526757495,1191.9095762343152,-1064.3709321877725,1040.1033991856686,1063.9350058256791,5483.794760565955,873.406332132315,-1950.7143509376046,-2156.878886535352,1068.1222399155708,467.1825246312496,-202.18062624385152,-1812.1276787988695,116.72053691009067,1298.850983569599,468.8411213190169,625.4248067029399,1295.1176054959956,1018.0248519462923,751.7261845236758,-220.11857939834883,386.31903213078317,-218.87888901848154,291.5928437106279,-669.4861408531534,-1065.0233852443432,-464.98456674615574,-641.9034192456224,-1217.1205321184837,412.23264098821807,740.0306217778632,-804.612874219215,-48.61679041322323,561.5926783398786,-1590.2755426711158,486.19286653839873,21
-6538.854930357455,608.5721744190315,759.8126163758302,457.40318467467546,1977.3579825757777,2517.4041003592797,-828.3204648261899,-1492.514729737257,-495.44370325894977,701.2465480746589,1401.6776140833294,-1989.0750357417282,578.434499709532,-2337.1952280925398,-87.4496032755687,741.5513436771014,825.3301757516534,179.45097411174933,1071.6495980607892,307.45822755326054,221.62769956459204,330.08000153121725,-445.29496492891934,-116.78941966549547,-224.54690997536662,333.5006812897433,92.72981877706361,706.2947223062496,-319.74452895066656,411.18502915278316,-246.99156639255412,397.5993682390633,-150.95744643083796,19.35440491950518,-630.1735080558386,192.49514823886093,-374.1511552629608,-985.026824858882,-98.71749582497957,-170.6953130691975,6
